,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,tweet_url,user_location,tweet_urls
0,b'jst1step2Biafra',2020-10-02 12:37:02,b'YESTERDAY #SitAtHomeOnOctober1st @1stOct #Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac DIED AWAITING BURIAL DATE. #ReferendumNow #Referendum2020\xe2\x80\xa6 https://t.co/o0ckHHYVFH',"[{'text': 'SitAtHomeOnOctober1st', 'indices': [10, 32]}, {'text': 'Nigeria', 'indices': [41, 49]}, {'text': 'ReferendumNow', 'indices': [80, 94]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,0,,,"[{'url': 'https://t.co/o0ckHHYVFH', 'expanded_url': 'https://twitter.com/i/web/status/1312008692716523527', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]"
1,b'beingvick',2020-10-02 12:32:12,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
2,b'jst1step2Biafra',2020-10-02 12:30:56,b'YESTERDAY #SitAtHomeOnOctober1st @1stOct #Nigeria \xf0\x9f\x87\xb3\xf0\x9f\x87\xac DIED AWAITING BURIAL DATE. #ReferendumNow #Referendum2020\xe2\x80\xa6 https://t.co/ArUnCfJTXq',"[{'text': 'SitAtHomeOnOctober1st', 'indices': [10, 32]}, {'text': 'Nigeria', 'indices': [41, 49]}, {'text': 'ReferendumNow', 'indices': [80, 94]}, {'text': 'Referendum2020', 'indices': [95, 110]}]",0,1,,,"[{'url': 'https://t.co/ArUnCfJTXq', 'expanded_url': 'https://twitter.com/i/web/status/1312007154371645440', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]"
3,b'Randhee25160680',2020-10-02 12:16:23,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
4,b'ogeiznltd',2020-10-02 11:20:46,b'RT @JonasMaduakolam: @MaziNnamdiKanu @nassnigeria @DailyPostNGR @PoliceNG @UKinNigeria @USinNigeria @USIP @CFR_org @USAmbIsrael @nassnigeri\xe2\x80\xa6',[],3,0,,,[]
5,b'pamnoj',2020-10-02 10:48:59,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
6,b'JimmyKaur3',2020-10-02 10:35:46,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
7,b'better_delhincr',2020-10-02 10:32:24,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
8,b'Sahabji12939669',2020-10-02 10:16:37,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
9,b'RanviKashyap',2020-10-02 10:05:40,b'RT @Gurpree91384693: Here comes the new #KhalistaniDrama! If you #Khalistanis think that by uploading videos and images where 5 to 10 peopl\xe2\x80\xa6',"[{'text': 'KhalistaniDrama', 'indices': [40, 56]}, {'text': 'Khalistanis', 'indices': [65, 77]}]",14,0,,,[]
10,b'clarecurranmp',2020-10-02 10:00:21,"b""#justsaying &amp; I don't agree with David Seymour very often. But I do on this #referendum2020 https://t.co/NvumByimpc https://t.co/xJ9F7FerLc""","[{'text': 'justsaying', 'indices': [0, 11]}, {'text': 'referendum2020', 'indices': [80, 95]}]",0,0,,,"[{'url': 'https://t.co/NvumByimpc', 'expanded_url': 'https://www.google.com/amp/s/thespinoff.co.nz/politics/21-08-2020/very-clever-bit-of-misinformation-seymour-attacks-anti-euthanasia-quiz/%3famp', 'display_url': 'google.com/amp/s/thespino…', 'indices': [96, 119]}, {'url': 'https://t.co/xJ9F7FerLc', 'expanded_url': 'https://twitter.com/_DanielleTay/status/1311966185605394433', 'display_url': 'twitter.com/_DanielleTay/s…', 'indices': [120, 143]}]"
11,b'THE18SIKH',2020-10-02 09:52:45,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
12,b'Simranp15959411',2020-10-02 09:41:50,"b'RT @KaurVeera120596: The banned terror outfit, Sikhs For Justice (#SFJ) is now offering Rs 3, 500 each as grant to woo Punjab farmers ahead\xe2\x80\xa6'","[{'text': 'SFJ', 'indices': [66, 70]}]",31,0,,,[]
13,b'DurugoB',2020-10-02 09:15:38,b'RT @JonasMaduakolam: @MaziNnamdiKanu @nassnigeria @DailyPostNGR @PoliceNG @UKinNigeria @USinNigeria @USIP @CFR_org @USAmbIsrael @nassnigeri\xe2\x80\xa6',[],3,0,,,[]
14,b'rakeshk39839579',2020-10-02 09:07:12,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
15,b'Harbaks21769227',2020-10-02 09:05:30,"b'RT @Ek_Khalistan: #Pannun - one man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; defami\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [18, 25]}, {'text': 'HateSpeech', 'indices': [76, 87]}, {'text': 'Violence', 'indices': [99, 108]}]",5,0,,,[]
16,b'JatinPassi10',2020-10-02 08:32:40,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
17,b'Sanpree62321337',2020-10-02 08:30:51,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
18,b'ObikeUchechukwu',2020-10-02 08:23:24,b'RT @JonasMaduakolam: @MaziNnamdiKanu @nassnigeria @DailyPostNGR @PoliceNG @UKinNigeria @USinNigeria @USIP @CFR_org @USAmbIsrael @nassnigeri\xe2\x80\xa6',[],3,0,,,[]
19,b'JonasMaduakolam',2020-10-02 08:17:51,b'@MaziNnamdiKanu @nassnigeria @DailyPostNGR @PoliceNG @UKinNigeria @USinNigeria @USIP @CFR_org @USAmbIsrael\xe2\x80\xa6 https://t.co/cZDyHmOgxA',[],3,1,,,"[{'url': 'https://t.co/cZDyHmOgxA', 'expanded_url': 'https://twitter.com/i/web/status/1311943467199877120', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [108, 131]}]"
20,b'Harpree03199052',2020-10-02 07:45:15,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
21,b'PanthParchar',2020-10-02 07:23:46,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
22,b'_varshasingh_',2020-10-02 07:13:00,"b'RT @mediaindiagroup: #NewCaledonia, #French territory in #Pacific 17,000 km from Paris, votes on Sunday in 2nd  #Referendum2020 on #Indepen\xe2\x80\xa6'","[{'text': 'NewCaledonia', 'indices': [21, 34]}, {'text': 'French', 'indices': [36, 43]}, {'text': 'Pacific', 'indices': [57, 65]}, {'text': 'Referendum2020', 'indices': [112, 127]}]",3,0,,,[]
23,b'Singh_Gurmeeet',2020-10-02 06:50:08,"b""Pannun, a Pakistani puppet who works for Pakistan, see Sikh's answer to the Referendum2020.#ShameOnSFJ\xe2\x80\xa6 https://t.co/DF1jPR0LyB""","[{'text': 'ShameOnSFJ', 'indices': [91, 102]}]",0,0,,,"[{'url': 'https://t.co/DF1jPR0LyB', 'expanded_url': 'https://twitter.com/i/web/status/1311921389675315200', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [104, 127]}]"
24,b'jasbirawana',2020-10-02 06:15:47,"b'RT @KhalistanIsAJo1: #Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; def\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'HateSpeech', 'indices': [79, 90]}, {'text': 'Violence', 'indices': [102, 111]}]",13,0,,,[]
25,b'KhalistanIsAJo1',2020-10-02 06:02:08,"b'#Pannun - One man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp;\xe2\x80\xa6 https://t.co/Kmbf7Im3tk'","[{'text': 'Pannun', 'indices': [0, 7]}, {'text': 'HateSpeech', 'indices': [58, 69]}, {'text': 'Violence', 'indices': [81, 90]}]",13,21,,,"[{'url': 'https://t.co/Kmbf7Im3tk', 'expanded_url': 'https://twitter.com/i/web/status/1311909311539339264', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [120, 143]}]"
26,b'richanigamm',2020-10-02 05:03:29,"b'RT @mediaindiagroup: #NewCaledonia, #French territory in #Pacific 17,000 km from Paris, votes on Sunday in 2nd  #Referendum2020 on #Indepen\xe2\x80\xa6'","[{'text': 'NewCaledonia', 'indices': [21, 34]}, {'text': 'French', 'indices': [36, 43]}, {'text': 'Pacific', 'indices': [57, 65]}, {'text': 'Referendum2020', 'indices': [112, 127]}]",3,0,,,[]
27,b'ranvirnayar',2020-10-02 04:41:11,"b'RT @mediaindiagroup: #NewCaledonia, #French territory in #Pacific 17,000 km from Paris, votes on Sunday in 2nd  #Referendum2020 on #Indepen\xe2\x80\xa6'","[{'text': 'NewCaledonia', 'indices': [21, 34]}, {'text': 'French', 'indices': [36, 43]}, {'text': 'Pacific', 'indices': [57, 65]}, {'text': 'Referendum2020', 'indices': [112, 127]}]",3,0,,,[]
28,b'mediaindiagroup',2020-10-02 04:25:15,"b'#NewCaledonia, #French territory in #Pacific 17,000 km from Paris, votes on Sunday in 2nd  #Referendum2020 on\xe2\x80\xa6 https://t.co/CZywFMbO5K'","[{'text': 'NewCaledonia', 'indices': [0, 13]}, {'text': 'French', 'indices': [15, 22]}, {'text': 'Pacific', 'indices': [36, 44]}, {'text': 'Referendum2020', 'indices': [91, 106]}]",3,4,,,"[{'url': 'https://t.co/CZywFMbO5K', 'expanded_url': 'https://twitter.com/i/web/status/1311884930452865024', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [111, 134]}]"
29,b'ForwardPinellas',2020-10-01 20:03:42,"b""RT @StPeteArts: October IS ARTober in St. Petersburg! Here's your St. Pete Arts Alliance Newsletter.   https://t.co/PwWJaTN7Iu\n\n#ArtWalk #R\xe2\x80\xa6""","[{'text': 'ArtWalk', 'indices': [128, 136]}]",3,0,,,"[{'url': 'https://t.co/PwWJaTN7Iu', 'expanded_url': 'https://mailchi.mp/stpeteartsalliance/octoberartbeat2020', 'display_url': 'mailchi.mp/stpeteartsalli…', 'indices': [103, 126]}]"
30,b'Amarjot42854873',2020-10-01 19:01:34,"b'RT @Ek_Khalistan: #Pannun - one man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; defami\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [18, 25]}, {'text': 'HateSpeech', 'indices': [76, 87]}, {'text': 'Violence', 'indices': [99, 108]}]",5,0,,,[]
31,b'Royz593',2020-10-01 18:47:23,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
32,b'ChiragdeepDahi1',2020-10-01 18:46:43,"b'RT @Ek_Khalistan: #Pannun - one man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; defami\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [18, 25]}, {'text': 'HateSpeech', 'indices': [76, 87]}, {'text': 'Violence', 'indices': [99, 108]}]",5,0,,,[]
33,b'Manjind06428833',2020-10-01 18:33:21,"b'RT @Ek_Khalistan: #Pannun - one man, multiple attributes. \nInstigating with #HateSpeech, promoting #Violence, misguiding innocents &amp; defami\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [18, 25]}, {'text': 'HateSpeech', 'indices': [76, 87]}, {'text': 'Violence', 'indices': [99, 108]}]",5,0,,,[]
34,b'wayneatherholt',2020-10-01 16:11:29,"b""RT @StPeteArts: October IS ARTober in St. Petersburg! Here's your St. Pete Arts Alliance Newsletter.   https://t.co/PwWJaTN7Iu\n\n#ArtWalk #R\xe2\x80\xa6""","[{'text': 'ArtWalk', 'indices': [128, 136]}]",3,0,,,"[{'url': 'https://t.co/PwWJaTN7Iu', 'expanded_url': 'https://mailchi.mp/stpeteartsalliance/octoberartbeat2020', 'display_url': 'mailchi.mp/stpeteartsalli…', 'indices': [103, 126]}]"
35,b'TERRIHALL',2020-10-01 15:33:54,"b""RT @StPeteArts: October IS ARTober in St. Petersburg! Here's your St. Pete Arts Alliance Newsletter.   https://t.co/PwWJaTN7Iu\n\n#ArtWalk #R\xe2\x80\xa6""","[{'text': 'ArtWalk', 'indices': [128, 136]}]",3,0,,,"[{'url': 'https://t.co/PwWJaTN7Iu', 'expanded_url': 'https://mailchi.mp/stpeteartsalliance/octoberartbeat2020', 'display_url': 'mailchi.mp/stpeteartsalli…', 'indices': [103, 126]}]"
36,b'SandipKumarCh12',2020-10-01 15:26:46,b'RT @kaurmahi829: Sikhs For Justice has been deluding the #SikhCommunity for the sake of #Khalistan with the help of #Pakistan. It offered m\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [57, 71]}, {'text': 'Khalistan', 'indices': [88, 98]}, {'text': 'Pakistan', 'indices': [116, 125]}]",6,0,,,[]
37,b'KittysFlipchart',2020-10-01 15:05:07,"b""RT @StPeteArts: October IS ARTober in St. Petersburg! Here's your St. Pete Arts Alliance Newsletter.\xe2\x80\xa6 https://t.co/f1lpfTz7wP""",[],0,0,,,"[{'url': 'https://t.co/f1lpfTz7wP', 'expanded_url': 'https://twitter.com/i/web/status/1311683568645611520', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [102, 125]}]"
38,b'PinellasArts',2020-10-01 14:40:03,"b""RT @StPeteArts: October IS ARTober in St. Petersburg! Here's your St. Pete Arts Alliance Newsletter.\xe2\x80\xa6 https://t.co/JKy5jsHfMp""",[],0,0,,,"[{'url': 'https://t.co/JKy5jsHfMp', 'expanded_url': 'https://twitter.com/i/web/status/1311677262694158343', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [102, 125]}]"
39,b'BhushanLalKoul3',2020-10-01 13:28:07,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
40,b'_SurendraSharma',2020-10-01 12:43:35,b'RT @kaurmahi829: Sikhs For Justice has been deluding the #SikhCommunity for the sake of #Khalistan with the help of #Pakistan. It offered m\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [57, 71]}, {'text': 'Khalistan', 'indices': [88, 98]}, {'text': 'Pakistan', 'indices': [116, 125]}]",6,0,,,[]
41,b'atmdhyey',2020-10-01 12:13:38,b'RT @kaurmahi829: Sikhs For Justice has been deluding the #SikhCommunity for the sake of #Khalistan with the help of #Pakistan. It offered m\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [57, 71]}, {'text': 'Khalistan', 'indices': [88, 98]}, {'text': 'Pakistan', 'indices': [116, 125]}]",6,0,,,[]
42,b'StPeteArts',2020-10-01 11:59:37,"b""October IS ARTober in St. Petersburg! Here's your St. Pete Arts Alliance Newsletter.   https://t.co/PwWJaTN7Iu\xe2\x80\xa6 https://t.co/50xaNE5puy""",[],3,2,,,"[{'url': 'https://t.co/PwWJaTN7Iu', 'expanded_url': 'https://mailchi.mp/stpeteartsalliance/octoberartbeat2020', 'display_url': 'mailchi.mp/stpeteartsalli…', 'indices': [87, 110]}, {'url': 'https://t.co/50xaNE5puy', 'expanded_url': 'https://twitter.com/i/web/status/1311636887661088768', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]"
43,b'ResurgentIndia6',2020-10-01 11:54:57,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
44,b'sharmayogesh27',2020-10-01 11:52:49,b'RT @kaurmahi829: Sikhs For Justice has been deluding the #SikhCommunity for the sake of #Khalistan with the help of #Pakistan. It offered m\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [57, 71]}, {'text': 'Khalistan', 'indices': [88, 98]}, {'text': 'Pakistan', 'indices': [116, 125]}]",6,0,,,[]
45,b'Kuldeep_singh26',2020-10-01 11:17:40,b'RT @kaurmahi829: Sikhs For Justice has been deluding the #SikhCommunity for the sake of #Khalistan with the help of #Pakistan. It offered m\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [57, 71]}, {'text': 'Khalistan', 'indices': [88, 98]}, {'text': 'Pakistan', 'indices': [116, 125]}]",6,0,,,[]
46,b'AhamadMuneer4',2020-10-01 11:12:31,b'RT @kaurmahi829: Sikhs For Justice has been deluding the #SikhCommunity for the sake of #Khalistan with the help of #Pakistan. It offered m\xe2\x80\xa6',"[{'text': 'SikhCommunity', 'indices': [57, 71]}, {'text': 'Khalistan', 'indices': [88, 98]}, {'text': 'Pakistan', 'indices': [116, 125]}]",6,0,,,[]
47,b'kaurmahi829',2020-10-01 11:11:19,b'Sikhs For Justice has been deluding the #SikhCommunity for the sake of #Khalistan with the help of #Pakistan. It of\xe2\x80\xa6 https://t.co/6wts36q7lh',"[{'text': 'SikhCommunity', 'indices': [40, 54]}, {'text': 'Khalistan', 'indices': [71, 81]}, {'text': 'Pakistan', 'indices': [99, 108]}]",6,16,,,"[{'url': 'https://t.co/6wts36q7lh', 'expanded_url': 'https://twitter.com/i/web/status/1311624732005986304', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
48,b'robin007baidwan',2020-10-01 11:02:26,b'RT @TheKhalsaToday: A #Sikh who follows #SGGS ji will never support such campaigns of #Referendum2020 for secession of #Punjab state from I\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [22, 27]}, {'text': 'SGGS', 'indices': [40, 45]}, {'text': 'Referendum2020', 'indices': [86, 101]}, {'text': 'Punjab', 'indices': [119, 126]}]",6,0,,,[]
49,b'Khan41800879',2020-10-01 10:47:50,b'RT @sudhikshakaur: #SFJ To Pay Rs. 7500/ To #Referendum2020 Ambassador\xe2\x80\x99s For #Khalistan Voter Registration Door-To-Door Drive In #Punjab\n21\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [19, 23]}, {'text': 'Referendum2020', 'indices': [44, 59]}, {'text': 'Khalistan', 'indices': [77, 87]}, {'text': 'Punjab', 'indices': [129, 136]}]",1,0,,,[]
50,b'NavtaranS',2020-10-01 10:16:59,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
51,b'hutton_dr',2020-10-01 09:14:15,"b'RT @aaronbirdnz: Imagine if she got caught using a Class C drug, charged and convicted how different her life would be... and for what?  Vo\xe2\x80\xa6'",[],3,0,,,[]
52,b'kevinnz14',2020-10-01 08:15:45,"b'RT @aaronbirdnz: Imagine if she got caught using a Class C drug, charged and convicted how different her life would be... and for what?  Vo\xe2\x80\xa6'",[],3,0,,,[]
53,b'ProfessorHarjit',2020-10-01 08:02:31,"b'RT @Karanve50449212: ""They put the posters of #Referendum2020 beside Guru Granth Sahib and put the pictures of these terrorists beside Sikh\xe2\x80\xa6'","[{'text': 'Referendum2020', 'indices': [46, 61]}]",17,0,,,[]
54,b'ProfessorHarjit',2020-10-01 07:47:23,b'RT @ChiragdeepDahi1: #Pannun this is the actual status of your so-called #Khalistan #referendum2020 voting and you still want to have a doo\xe2\x80\xa6',"[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'Khalistan', 'indices': [73, 83]}, {'text': 'referendum2020', 'indices': [84, 99]}]",43,0,,,[]
55,b'MakeitlegalNZ',2020-10-01 07:47:03,"b'RT @aaronbirdnz: Imagine if she got caught using a Class C drug, charged and convicted how different her life would be... and for what?  Vo\xe2\x80\xa6'",[],3,0,,,[]
56,b'shivoham69',2020-10-01 07:38:06,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
57,b'vani63091207',2020-10-01 07:33:58,"b""RT @SikkaSimarpreet: Sikh's are Pride of India \xf0\x9f\x87\xae\xf0\x9f\x87\xb3\xe2\x9d\xa4\xef\xb8\x8f\xf0\x9f\x99\x8f\nWe Indian Sikhs don't want any Khalistan ..\n#NahiChahiyeKhalistan #NeverForgetKhalista\xe2\x80\xa6""","[{'text': 'NahiChahiyeKhalistan', 'indices': [97, 118]}]",19,0,,,[]
58,b'ProfessorHarjit',2020-10-01 07:32:15,b'RT @KaurVeera120596: The failure of #Referendum2020 is inevitable. That is why #Pannun is trying all his strategies in one go. Be it Door -\xe2\x80\xa6',"[{'text': 'Referendum2020', 'indices': [36, 51]}, {'text': 'Pannun', 'indices': [79, 86]}]",29,0,,,[]
59,b'ProfessorHarjit',2020-10-01 07:23:24,"b'RT @KaurVeera120596: #Pannun do you know the meaning of No? The word ""No"" is usually used to give a negative response. #RealSikhs say a big\xe2\x80\xa6'","[{'text': 'Pannun', 'indices': [21, 28]}, {'text': 'RealSikhs', 'indices': [119, 129]}]",17,0,,,[]
60,b'ProfessorHarjit',2020-10-01 07:22:03,b'RT @KaranpreetDhil3: The Khalistani terror group Sikhs For Justice (#SFJ) has adopted the new tactic as its online #Referendum2020 voter ca\xe2\x80\xa6',"[{'text': 'SFJ', 'indices': [68, 72]}, {'text': 'Referendum2020', 'indices': [115, 130]}]",10,0,,,[]
61,b'ProfessorHarjit',2020-10-01 07:20:35,b'RT @Randhee25160680: The law-enforcement agencies in different states were alerted after the banned Pro-Khalistan group Sikhs For Justice (\xe2\x80\xa6',[],16,0,,,[]
62,b'noneedkhalistan',2020-10-01 06:25:02,"b'RT @realSukhiChahal: Pakistan destroying, misleading Punjab\'s #Sikh youth &amp; Rejected ""Sikhs For Justice"" #SFJ campaign of #Referendum2020 f\xe2\x80\xa6'","[{'text': 'Sikh', 'indices': [62, 67]}, {'text': 'SFJ', 'indices': [109, 113]}, {'text': 'Referendum2020', 'indices': [126, 141]}]",27,0,,,[]
63,b'KaurVeera120596',2020-10-01 05:23:48,b'RT @realSukhiChahal: A #Sikh who follows #SGGS ji will never support such campaigns of #Referendum2020 for secession of #Punjab state from\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [23, 28]}, {'text': 'SGGS', 'indices': [41, 46]}, {'text': 'Referendum2020', 'indices': [87, 102]}, {'text': 'Punjab', 'indices': [120, 127]}]",5,0,,,[]
64,b'SatnamS63983761',2020-10-01 05:15:35,b'RT @officeofssbadal: Dubbed youth as anti-nationalists &amp; jailing them for minor offences can lead to unrest in Punjab &amp; take it back to the\xe2\x80\xa6',[],151,0,,,[]
65,b'Abhijee61451147',2020-10-01 05:11:40,b'RT @TheKhalsaToday: A #Sikh who follows #SGGS ji will never support such campaigns of #Referendum2020 for secession of #Punjab state from I\xe2\x80\xa6',"[{'text': 'Sikh', 'indices': [22, 27]}, {'text': 'SGGS', 'indices': [40, 45]}, {'text': 'Referendum2020', 'indices': [86, 101]}, {'text': 'Punjab', 'indices': [119, 126]}]",6,0,,,[]
66,b'Jaggi65856318',2020-10-01 05:07:18,"b""RT @ChiragdeepDahi1: This is how #Khalistani's so-called #Referendum2020 is going on. #Sikhs in abroad don\xe2\x80\x99t want #Khalistan and they don\xe2\x80\x99t\xe2\x80\xa6""","[{'text': 'Khalistani', 'indices': [33, 44]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'Sikhs', 'indices': [86, 92]}, {'text': 'Khalistan', 'indices': [114, 124]}]",26,0,,,[]
